Data input File
6
Xlocation 
Ylocation 
Zlocation 
Primary 
Secondary 
Decluster Weight 
   0.55508    0.83070    1.00000    0.57600    0.00000    0.01000 
   0.46886    0.33400    1.00000    0.39714    0.00000    0.01000 
   0.88434    0.95561    1.00000    0.37194    0.00000    0.01000 
   0.29254    0.62542    1.00000    0.10701    0.00000    0.01000 
   0.44532    0.55956    1.00000    0.01945    0.00000    0.01000 
   0.74052    0.88795    1.00000    0.31524    0.00000    0.01000 
   0.65182    0.92874    1.00000    0.19511    0.00000    0.01000 
   0.47316    0.49111    1.00000    0.41835    0.00000    0.01000 
   0.90629    0.35907    1.00000    0.42488    0.00000    0.01000 
   0.55964    0.97717    1.00000    0.86105    0.00000    0.01000 
   0.24614    0.92960    1.00000    0.81971    0.00000    0.01000 
   0.49707    0.13023    1.00000    0.77705    0.00000    0.01000 
   0.17677    0.98194    1.00000    0.00880    0.00000    0.01000 
   0.75201    0.00024    1.00000    0.61760    0.00000    0.01000 
   0.33564    0.15528    1.00000    0.71673    0.00000    0.01000 
   0.63611    0.79865    1.00000    0.62516    0.00000    0.01000 
   0.50762    0.43230    1.00000    0.05176    0.00000    0.01000 
   0.06880    0.97763    1.00000    0.59053    0.00000    0.01000 
   0.91588    0.23978    1.00000    0.34901    0.00000    0.01000 
   0.48607    0.68885    1.00000    0.58847    0.00000    0.01000 
   0.00496    0.83581    1.00000    0.63486    0.00000    0.01000 
   0.67121    0.14159    1.00000    0.24299    0.00000    0.01000 
   0.26905    0.64907    1.00000    0.26632    0.00000    0.01000 
   0.19444    0.08782    1.00000    0.72153    0.00000    0.01000 
   0.27441    0.42806    1.00000    0.91551    0.00000    0.01000 
   0.77016    0.56313    1.00000    0.36792    0.00000    0.01000 
   0.84145    0.95127    1.00000    0.68459    0.00000    0.01000 
   0.30603    0.25647    1.00000    0.51734    0.00000    0.01000 
   0.15372    0.79670    1.00000    0.99473    0.00000    0.01000 
   0.40127    0.36319    1.00000    0.13876    0.00000    0.01000 
   0.98679    0.72349    1.00000    0.41969    0.00000    0.01000 
   0.14988    0.79243    1.00000    0.09084    0.00000    0.01000 
   0.45463    0.17011    1.00000    0.54320    0.00000    0.01000 
   0.20675    0.62976    1.00000    0.77455    0.00000    0.01000 
   0.92626    0.98205    1.00000    0.25178    0.00000    0.01000 
   0.14714    0.23020    1.00000    0.22872    0.00000    0.01000 
   0.12923    0.27491    1.00000    0.03647    0.00000    0.01000 
   0.43253    0.93942    1.00000    0.60239    0.00000    0.01000 
   0.68313    0.06139    1.00000    0.10275    0.00000    0.01000 
   0.04328    0.93212    1.00000    0.77351    0.00000    0.01000 
   0.92782    0.08451    1.00000    0.08289    0.00000    0.01000 
   0.23784    0.41272    1.00000    0.76987    0.00000    0.01000 
   0.37108    0.96089    1.00000    0.04354    0.00000    0.01000 
   0.65664    0.46642    1.00000    0.76085    0.00000    0.01000 
   0.65084    0.63525    1.00000    0.57878    0.00000    0.01000 
   0.12620    0.14263    1.00000    0.28482    0.00000    0.01000 
   0.49426    0.82547    1.00000    0.90275    0.00000    0.01000 
   0.15588    0.38829    1.00000    0.89310    0.00000    0.01000 
   0.36331    0.86733    1.00000    0.13066    0.00000    0.01000 
   0.96576    0.19526    1.00000    0.91858    0.00000    0.01000 
   0.95103    0.56581    1.00000    0.40047    0.00000    0.01000 
   0.10262    0.56757    1.00000    0.38614    0.00000    0.01000 
   0.54610    0.33330    1.00000    0.62445    0.00000    0.01000 
   0.46894    0.53830    1.00000    0.61362    0.00000    0.01000 
   0.63748    0.75326    1.00000    0.93350    0.00000    0.01000 
   0.36549    0.06495    1.00000    0.39547    0.00000    0.01000 
   0.23529    0.17309    1.00000    0.83912    0.00000    0.01000 
   0.32378    0.15082    1.00000    0.81791    0.00000    0.01000 
   0.78491    0.48572    1.00000    0.72525    0.00000    0.01000 
   0.95544    0.52651    1.00000    0.85881    0.00000    0.01000 
   0.14767    0.96861    1.00000    0.74044    0.00000    0.01000 
   0.00027    0.48893    1.00000    0.16410    0.00000    0.01000 
   0.32989    0.52622    1.00000    0.71928    0.00000    0.01000 
   0.49106    0.70991    1.00000    0.97658    0.00000    0.01000 
   0.90383    0.30037    1.00000    0.04007    0.00000    0.01000 
   0.08187    0.80255    1.00000    0.05248    0.00000    0.01000 
   0.55904    0.65615    1.00000    0.53485    0.00000    0.01000 
   0.35662    0.42333    1.00000    0.77604    0.00000    0.01000 
   0.44041    0.06483    1.00000    0.68594    0.00000    0.01000 
   0.05433    0.74310    1.00000    0.74919    0.00000    0.01000 
   0.47108    0.00427    1.00000    0.13882    0.00000    0.01000 
   0.63475    0.88648    1.00000    0.68355    0.00000    0.01000 
   0.45032    0.55468    1.00000    0.39937    0.00000    0.01000 
   0.04853    0.77001    1.00000    0.00347    0.00000    0.01000 
   0.25732    0.02057    1.00000    0.96897    0.00000    0.01000 
   0.88692    0.42804    1.00000    0.44182    0.00000    0.01000 
   0.55093    0.46185    1.00000    0.08895    0.00000    0.01000 
   0.68191    0.62849    1.00000    0.44366    0.00000    0.01000 
   0.94880    0.03897    1.00000    0.64988    0.00000    0.01000 
   0.99723    0.04399    1.00000    0.42689    0.00000    0.01000 
   0.24292    0.28621    1.00000    0.10866    0.00000    0.01000 
   0.42499    0.29990    1.00000    0.43588    0.00000    0.01000 
   0.18143    0.02841    1.00000    0.15589    0.00000    0.01000 
   0.58829    0.43903    1.00000    0.30927    0.00000    0.01000 
   0.16126    0.30638    1.00000    0.43649    0.00000    0.01000 
   0.67063    0.97011    1.00000    0.75144    0.00000    0.01000 
   0.84868    0.15139    1.00000    0.92911    0.00000    0.01000 
   0.95378    0.86290    1.00000    0.82355    0.00000    0.01000 
   0.30713    0.59675    1.00000    0.64333    0.00000    0.01000 
   0.44115    0.38155    1.00000    0.09140    0.00000    0.01000 
   0.32067    0.78818    1.00000    0.25889    0.00000    0.01000 
   0.30070    0.81839    1.00000    0.14606    0.00000    0.01000 
   0.68722    0.75264    1.00000    0.69751    0.00000    0.01000 
   0.75307    0.69185    1.00000    0.09486    0.00000    0.01000 
   0.68093    0.44788    1.00000    0.30714    0.00000    0.01000 
   0.74367    0.53443    1.00000    0.21981    0.00000    0.01000 
   0.92838    0.37218    1.00000    0.46251    0.00000    0.01000 
   0.58122    0.49700    1.00000    0.58897    0.00000    0.01000 
   0.11983    0.94447    1.00000    0.91183    0.00000    0.01000 
   0.18296    0.16614    1.00000    0.08319    0.00000    0.01000 
