Data input File
6
Xlocation 
Ylocation 
Zlocation 
Primary 
Secondary 
Decluster Weight 
   0.47133    0.59193    1.00000    0.69483    0.00000    0.01000 
   0.35461    0.26673    1.00000    0.79795    0.00000    0.01000 
   0.85752    0.26661    1.00000    0.87300    0.00000    0.01000 
   0.65562    0.47256    1.00000    0.71190    0.00000    0.01000 
   0.67152    0.53550    1.00000    0.38528    0.00000    0.01000 
   0.81783    0.39117    1.00000    0.63961    0.00000    0.01000 
   0.05340    0.75684    1.00000    0.80046    0.00000    0.01000 
   0.07447    0.19762    1.00000    0.70881    0.00000    0.01000 
   0.69448    0.93192    1.00000    0.77770    0.00000    0.01000 
   0.10956    0.38974    1.00000    0.16130    0.00000    0.01000 
   0.08165    0.60004    1.00000    0.66636    0.00000    0.01000 
   0.31683    0.41069    1.00000    0.18431    0.00000    0.01000 
   0.28100    0.37425    1.00000    0.55482    0.00000    0.01000 
   0.70845    0.06012    1.00000    0.40430    0.00000    0.01000 
   0.05134    0.49162    1.00000    0.84494    0.00000    0.01000 
   0.06178    0.75335    1.00000    0.48525    0.00000    0.01000 
   0.27361    0.23976    1.00000    0.93678    0.00000    0.01000 
   0.04098    0.40613    1.00000    0.48293    0.00000    0.01000 
   0.99415    0.71864    1.00000    0.88642    0.00000    0.01000 
   0.32045    0.35815    1.00000    0.14035    0.00000    0.01000 
   0.69078    0.86191    1.00000    0.07637    0.00000    0.01000 
   0.27101    0.43167    1.00000    0.45919    0.00000    0.01000 
   0.26049    0.49696    1.00000    0.51686    0.00000    0.01000 
   0.31041    0.41428    1.00000    0.62622    0.00000    0.01000 
   0.44793    0.62518    1.00000    0.19863    0.00000    0.01000 
   0.01566    0.80638    1.00000    0.73413    0.00000    0.01000 
   0.96489    0.73212    1.00000    0.96068    0.00000    0.01000 
   0.67455    0.87852    1.00000    0.82286    0.00000    0.01000 
   0.90008    0.67775    1.00000    0.78092    0.00000    0.01000 
   0.09906    0.18011    1.00000    0.19342    0.00000    0.01000 
   0.55051    0.57769    1.00000    0.06213    0.00000    0.01000 
   0.14706    0.32447    1.00000    0.68337    0.00000    0.01000 
   0.58787    0.59929    1.00000    0.05274    0.00000    0.01000 
   0.30013    0.98038    1.00000    0.05514    0.00000    0.01000 
   0.39978    0.43937    1.00000    0.11151    0.00000    0.01000 
   0.24325    0.16676    1.00000    0.94582    0.00000    0.01000 
   0.72829    0.02083    1.00000    0.60036    0.00000    0.01000 
   0.90500    0.25505    1.00000    0.48338    0.00000    0.01000 
   0.35786    0.91562    1.00000    0.64299    0.00000    0.01000 
   0.69141    0.64687    1.00000    0.20686    0.00000    0.01000 
   0.28578    0.83773    1.00000    0.81699    0.00000    0.01000 
   0.86317    0.52484    1.00000    0.43100    0.00000    0.01000 
   0.05086    0.13216    1.00000    0.80061    0.00000    0.01000 
   0.76467    0.60435    1.00000    0.64460    0.00000    0.01000 
   0.08619    0.36787    1.00000    0.29055    0.00000    0.01000 
   0.37610    0.19617    1.00000    0.61661    0.00000    0.01000 
   0.98500    0.56318    1.00000    0.94390    0.00000    0.01000 
   0.70439    0.09293    1.00000    0.20803    0.00000    0.01000 
   0.86048    0.23754    1.00000    0.12905    0.00000    0.01000 
   0.25390    0.21018    1.00000    0.31885    0.00000    0.01000 
   0.88516    0.84538    1.00000    0.11885    0.00000    0.01000 
   0.48080    0.49652    1.00000    0.15546    0.00000    0.01000 
   0.09790    0.03689    1.00000    0.87944    0.00000    0.01000 
   0.02548    0.14749    1.00000    0.11076    0.00000    0.01000 
   0.20283    0.58261    1.00000    0.49414    0.00000    0.01000 
   0.96077    0.77656    1.00000    0.47595    0.00000    0.01000 
   0.50568    0.59321    1.00000    0.08190    0.00000    0.01000 
   0.01540    0.97195    1.00000    0.97291    0.00000    0.01000 
   0.62690    0.58043    1.00000    0.37933    0.00000    0.01000 
   0.34664    0.51393    1.00000    0.86865    0.00000    0.01000 
   0.33139    0.25110    1.00000    0.26943    0.00000    0.01000 
   0.50605    0.27849    1.00000    0.56063    0.00000    0.01000 
   0.29086    0.97138    1.00000    0.72449    0.00000    0.01000 
   0.49064    0.60668    1.00000    0.77776    0.00000    0.01000 
   0.29883    0.40015    1.00000    0.52495    0.00000    0.01000 
   0.88479    0.56688    1.00000    0.64495    0.00000    0.01000 
   0.83345    0.01105    1.00000    0.74831    0.00000    0.01000 
   0.67433    0.21858    1.00000    0.90373    0.00000    0.01000 
   0.92969    0.42773    1.00000    0.64929    0.00000    0.01000 
   0.24985    0.03708    1.00000    0.82299    0.00000    0.01000 
   0.33362    0.56575    1.00000    0.45014    0.00000    0.01000 
   0.46838    0.46415    1.00000    0.20996    0.00000    0.01000 
   0.75433    0.65548    1.00000    0.83473    0.00000    0.01000 
   0.22854    0.51161    1.00000    0.07263    0.00000    0.01000 
   0.67494    0.43001    1.00000    0.67599    0.00000    0.01000 
   0.51660    0.50262    1.00000    0.25473    0.00000    0.01000 
   0.76510    0.34482    1.00000    0.80750    0.00000    0.01000 
   0.89725    0.45115    1.00000    0.20300    0.00000    0.01000 
   0.93140    0.76511    1.00000    0.58040    0.00000    0.01000 
